Order Date,Due Date,Ship Date,Order Number,Product ID,Customer ID,Territory ID,Order Line Item,Order Quantity,Product Cost,Retail Price
00:00.0,00:00.0,00:00.0,SO72520,480,19474,7,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72521,361,15620,10,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72521,528,15620,10,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72521,537,15620,10,3,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72521,485,15620,10,4,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72521,467,15620,10,5,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72522,539,28760,1,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72522,529,28760,1,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72523,540,25376,4,1,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO72524,535,26243,1,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72524,480,26243,1,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72525,536,19870,6,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72525,528,19870,6,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72525,480,19870,6,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72526,536,12916,6,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72527,536,11262,6,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72527,528,11262,6,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72527,463,11262,6,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72527,214,11262,6,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72528,528,24260,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72528,536,24260,1,2,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72528,478,24260,1,3,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72529,478,20540,4,1,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72530,478,20521,1,1,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72530,477,20521,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72530,480,20521,1,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72530,484,20521,1,4,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO72531,477,16858,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72532,477,16806,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72532,237,16806,4,2,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO72533,528,15358,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72533,217,15358,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72534,528,14764,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72534,480,14764,4,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72535,485,20773,6,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72535,225,20773,6,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72536,536,17638,7,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72536,528,17638,7,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72536,214,17638,7,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72537,529,14187,8,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72537,540,14187,8,2,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO72538,535,16941,8,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72538,528,16941,8,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72538,217,16941,8,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72539,477,23971,10,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72539,214,23971,10,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72539,228,23971,10,3,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO72539,225,23971,10,4,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72540,477,22474,8,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72540,481,22474,8,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72541,536,23617,10,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72541,528,23617,10,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72542,541,12592,10,1,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO72542,530,12592,10,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72542,225,12592,10,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72543,477,24216,10,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72543,217,24216,10,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72543,225,24216,10,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72544,537,11726,1,1,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72544,528,11726,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72544,485,11726,1,3,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72544,473,11726,1,4,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO72544,222,11726,1,5,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72545,597,16229,1,1,1,294.5797,539.99
00:00.0,00:00.0,00:00.0,SO72545,535,16229,1,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72545,528,16229,1,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72545,480,16229,1,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72546,355,18514,4,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72546,478,18514,4,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72546,477,18514,4,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72546,487,18514,4,4,1,20.5663,54.99
00:00.0,00:00.0,00:00.0,SO72547,355,18519,4,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72547,528,18519,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72547,537,18519,4,3,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72547,480,18519,4,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72548,589,15422,1,1,1,419.7784,769.49
00:00.0,00:00.0,00:00.0,SO72548,485,15422,1,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72548,217,15422,1,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72548,467,15422,1,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72549,363,13482,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72549,485,13482,4,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72549,480,13482,4,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72550,363,18420,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72550,483,18420,4,2,1,44.88,120
00:00.0,00:00.0,00:00.0,SO72551,361,20708,6,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72551,537,20708,6,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72551,528,20708,6,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72552,357,18432,4,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72552,225,18432,4,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72552,485,18432,4,3,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72553,355,18435,1,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72553,485,18435,1,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72553,217,18435,1,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72554,361,18478,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72554,485,18478,4,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72554,472,18478,4,3,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO72555,388,18457,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72555,529,18457,9,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72555,539,18457,9,3,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72555,217,18457,9,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72555,471,18457,9,5,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO72556,386,18461,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72556,539,18461,9,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72556,463,18461,9,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72557,388,27696,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72557,489,27696,9,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72557,225,27696,9,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72558,386,27697,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72559,584,27486,9,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72559,479,27486,9,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72559,477,27486,9,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72559,217,27486,9,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72560,382,27715,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72560,539,27715,9,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72560,480,27715,9,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72561,361,16607,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72561,485,16607,9,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72561,480,16607,9,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72562,588,17334,9,1,1,419.7784,769.49
00:00.0,00:00.0,00:00.0,SO72563,579,26298,1,1,1,755.1508,1214.85
00:00.0,00:00.0,00:00.0,SO72563,491,26298,1,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72564,563,28154,4,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72564,482,28154,4,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72565,574,28156,4,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72565,222,28156,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72566,561,15567,6,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72566,479,15567,6,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72567,563,15566,6,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72567,541,15566,6,2,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO72567,530,15566,6,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72567,487,15566,6,4,1,20.5663,54.99
00:00.0,00:00.0,00:00.0,SO72567,225,15566,6,5,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72568,604,24388,1,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72568,479,24388,1,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72568,477,24388,1,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72568,222,24388,1,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72569,605,23873,4,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72569,529,23873,4,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72569,538,23873,4,3,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO72569,473,23873,4,4,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO72570,584,23895,1,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72571,606,23878,4,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72571,477,23878,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72571,479,23878,4,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72571,214,23878,4,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72572,386,22152,4,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72572,222,22152,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72572,228,22152,4,3,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO72573,388,21148,6,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72573,488,21148,6,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72574,583,19357,8,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72574,490,19357,8,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72574,467,19357,8,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72575,583,26984,8,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72575,529,26984,8,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72575,539,26984,8,3,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72575,214,26984,8,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72576,582,19295,7,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72577,581,22602,10,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72577,490,22602,10,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72578,606,14774,8,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72578,538,14774,8,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO72579,605,24057,7,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72579,217,24057,7,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72580,562,12222,10,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72580,225,12222,10,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72580,214,12222,10,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72581,578,14262,9,1,1,755.1508,1214.85
00:00.0,00:00.0,00:00.0,SO72581,225,14262,9,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72582,536,21390,9,1,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72582,480,21390,9,2,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72583,538,19961,9,1,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO72583,473,19961,9,2,1,23.749,63.5
00:00.0,00:00.0,00:00.0,SO72583,529,19961,9,3,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72584,528,24891,9,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72585,530,23308,9,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72586,489,17059,9,1,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72587,376,20931,10,1,1,1554.9479,2443.35
00:00.0,00:00.0,00:00.0,SO72587,529,20931,10,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72587,540,20931,10,3,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO72587,480,20931,10,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72587,484,20931,10,5,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO72588,361,22836,8,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72588,537,22836,8,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72588,528,22836,8,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72589,357,26388,7,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72589,222,26388,7,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72590,357,19454,8,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72590,485,19454,8,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72590,489,19454,8,3,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72591,359,21542,7,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72591,222,21542,7,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72592,353,22800,7,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72592,537,22800,7,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72592,528,22800,7,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72593,359,17778,7,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72593,483,17778,7,2,1,44.88,120
00:00.0,00:00.0,00:00.0,SO72593,225,17778,7,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72594,357,19340,8,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72594,537,19340,8,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72594,528,19340,8,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72594,225,19340,8,4,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72594,485,19340,8,5,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72595,600,16259,7,1,1,294.5797,539.99
00:00.0,00:00.0,00:00.0,SO72595,222,16259,7,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72596,480,11503,4,1,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72597,225,12963,1,1,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72598,530,28337,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72598,487,28337,1,2,1,20.5663,54.99
00:00.0,00:00.0,00:00.0,SO72599,529,11194,4,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72599,214,11194,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72599,463,11194,4,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72600,530,27390,1,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72600,541,27390,1,2,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO72600,479,27390,1,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72600,477,27390,1,4,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72601,539,11501,6,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72602,535,26072,4,1,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72603,478,21497,4,1,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72603,477,21497,4,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72603,231,21497,4,3,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO72603,465,21497,4,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72604,478,20433,1,1,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72604,477,20433,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72604,463,20433,1,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72604,217,20433,1,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72605,475,19878,4,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO72606,474,18993,4,1,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO72606,228,18993,4,2,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO72606,225,18993,4,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72607,528,15412,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72608,477,16748,4,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72608,491,16748,4,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72609,485,20202,6,1,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72609,478,20202,6,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72609,477,20202,6,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72609,225,20202,6,4,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72610,529,14177,7,1,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72610,540,14177,7,2,1,12.1924,32.6
00:00.0,00:00.0,00:00.0,SO72610,480,14177,7,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72610,484,14177,7,4,1,2.9733,7.95
00:00.0,00:00.0,00:00.0,SO72611,538,25302,8,1,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO72611,529,25302,8,2,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72611,225,25302,8,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72611,217,25302,8,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72612,530,16189,10,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72612,222,16189,10,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72613,530,13533,10,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72613,541,13533,10,2,1,10.8423,28.99
00:00.0,00:00.0,00:00.0,SO72613,214,13533,10,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72614,528,12530,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72614,537,12530,6,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72614,214,12530,6,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72615,528,15761,6,1,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72615,537,15761,6,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72615,217,15761,6,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72615,467,15761,6,4,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72616,598,20012,4,1,1,294.5797,539.99
00:00.0,00:00.0,00:00.0,SO72616,478,20012,4,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72616,477,20012,4,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72617,587,15503,1,1,1,419.7784,769.49
00:00.0,00:00.0,00:00.0,SO72617,528,15503,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72617,536,15503,1,3,1,11.2163,29.99
00:00.0,00:00.0,00:00.0,SO72617,222,15503,1,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72618,359,13724,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72619,361,18422,4,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72619,485,18422,4,2,1,8.2205,21.98
00:00.0,00:00.0,00:00.0,SO72619,222,18422,4,3,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72620,363,18428,1,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72620,537,18428,1,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72620,480,18428,1,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72621,566,21055,8,1,1,461.4448,742.35
00:00.0,00:00.0,00:00.0,SO72621,481,21055,8,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72622,384,27698,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72622,217,27698,9,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72622,465,27698,9,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72623,386,27713,9,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72623,477,27713,9,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72623,463,27713,9,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72623,479,27713,9,4,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72624,357,16623,9,1,1,1265.6195,2319.99
00:00.0,00:00.0,00:00.0,SO72624,537,16623,9,2,1,13.09,35
00:00.0,00:00.0,00:00.0,SO72624,528,16623,9,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72624,217,16623,9,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72625,363,14048,9,1,1,1251.9813,2294.99
00:00.0,00:00.0,00:00.0,SO72625,478,14048,9,2,1,3.7363,9.99
00:00.0,00:00.0,00:00.0,SO72625,477,14048,9,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72626,588,15575,9,1,1,419.7784,769.49
00:00.0,00:00.0,00:00.0,SO72626,474,15575,9,2,1,26.1763,69.99
00:00.0,00:00.0,00:00.0,SO72627,565,26645,4,1,1,461.4448,742.35
00:00.0,00:00.0,00:00.0,SO72627,225,26645,4,2,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72628,578,26285,1,1,1,755.1508,1214.85
00:00.0,00:00.0,00:00.0,SO72628,477,26285,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72628,225,26285,1,3,1,6.9223,8.99
00:00.0,00:00.0,00:00.0,SO72628,479,26285,1,4,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72629,575,15889,6,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72629,479,15889,6,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72629,477,15889,6,3,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72629,222,15889,6,4,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72630,605,24325,4,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72630,538,24325,4,2,1,8.0373,21.49
00:00.0,00:00.0,00:00.0,SO72630,529,24325,4,3,1,1.4923,3.99
00:00.0,00:00.0,00:00.0,SO72630,480,24325,4,4,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72631,388,22245,1,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72631,477,22245,1,2,1,1.8663,4.99
00:00.0,00:00.0,00:00.0,SO72631,479,22245,1,3,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72631,491,22245,1,4,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72632,386,21926,1,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72632,489,21926,1,2,1,41.5723,53.99
00:00.0,00:00.0,00:00.0,SO72632,467,21926,1,3,1,9.1593,24.49
00:00.0,00:00.0,00:00.0,SO72633,388,21928,4,1,1,713.0798,1120.49
00:00.0,00:00.0,00:00.0,SO72633,231,21928,4,2,1,38.4923,49.99
00:00.0,00:00.0,00:00.0,SO72634,581,19156,1,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72634,539,19156,1,2,1,9.3463,24.99
00:00.0,00:00.0,00:00.0,SO72634,480,19156,1,3,1,0.8565,2.29
00:00.0,00:00.0,00:00.0,SO72635,581,19108,1,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72636,582,14731,4,1,1,1082.51,1700.99
00:00.0,00:00.0,00:00.0,SO72636,214,14731,4,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72637,576,29392,10,1,1,1481.9379,2384.07
00:00.0,00:00.0,00:00.0,SO72637,482,29392,10,2,1,3.3623,8.99
00:00.0,00:00.0,00:00.0,SO72638,606,28134,9,1,1,343.6496,539.99
00:00.0,00:00.0,00:00.0,SO72638,217,28134,9,2,1,13.0863,34.99
00:00.0,00:00.0,00:00.0,SO72639,577,13134,9,1,1,755.1508,1214.85
